subject_id,accuracy
0806_1000_539136F,0.6101694915254238
0806_1000_U9TEJGM,0.6717557251908397
0811_1000_4LI8GO7,0.512396694214876
0811_1000_539136F,0.7461538461538462
0811_1000_U9TEJGM,0.7099236641221374
0813_1000_539136F,0.5348837209302325
0813_1000_9M4VCHG,0.6178861788617886
0813_1000_U9TEJGM,0.609375
0813_1600_539136F,0.7419354838709677
0813_1600_9M4VCHG,0.5461538461538461
0813_1600_U9TEJGM,0.5934959349593496
0816_1400_539136F,0.8527131782945736
0816_1400_9M4VCHG,0.3790322580645161
0816_1400_U9TEJGM,0.568
0817_1000_539136F,0.5343511450381679
0817_1000_9M4VCHG,0.6793893129770993
0817_1000_U9TEJGM,0.7563025210084033
0818_1600_539136F,0.6439393939393939
0818_1600_9M4VCHG,0.8111111111111111
0818_1600_U9TEJGM,0.5909090909090909
0819_1400_539136F,0.5736434108527132
0819_1400_9M4VCHG,0.49514563106796117
0819_1400_U9TEJGM,0.7441860465116279
0823_1400_539136F,0.45038167938931295
0823_1400_9M4VCHG,0.9924242424242424
0823_1400_U9TEJGM,0.5853658536585366
0824_1000_539136F,0.7786259541984732
0824_1000_9M4VCHG,0.6728971962616822
0824_1000_U9TEJGM,0.8070175438596491
0824_1600_539136F,0.5877862595419847
0824_1600_9M4VCHG,0.6640625
0824_1600_U9TEJGM,0.6694214876033058
0825_1000_539136F,0.8918918918918919
0825_1000_9M4VCHG,0.4444444444444444
0825_1300_539136F,0.5806451612903226
0825_1300_9M4VCHG,0.6470588235294118
0825_1300_U9TEJGM,0.5955056179775281
0826_1000_539136F,0.9015151515151515
0826_1000_9M4VCHG,0.5275590551181102
0826_1300_539136F,0.5984848484848485
0826_1300_9M4VCHG,0.6115702479338843
0826_1300_U9TEJGM,0.5
0827_1000_539136F,0.7109375
0827_1000_9M4VCHG,0.6335877862595419
0827_1000_U9TEJGM,0.6229508196721312
0828_1300_9M4VCHG,0.336283185840708
0828_1300_U9TEJGM,0.7162162162162162
0830_1300_539136F,0.7301587301587301
0830_1300_9M4VCHG,0.8091603053435115
0830_1300_U9TEJGM,0.6821705426356589
0831_1000_539136F,0.5725190839694656
0831_1000_9M4VCHG,0.7088607594936709
0831_1000_U9TEJGM,0.9545454545454546
0831_1300_539136F,0.8846153846153846
0831_1300_9M4VCHG,0.7478991596638656
0831_1300_U9TEJGM,0.5581395348837209
0901_1000_539136F,0.576
0901_1000_9M4VCHG,0.6370967741935484
0901_1000_U9TEJGM,0.8560606060606061
0901_1300_539136F,0.896551724137931
0901_1300_9M4VCHG,0.3629032258064516
0901_1300_U9TEJGM,0.5390625
0915_1000_539136F,0.4117647058823529
0915_1000_9M4VCHG,0.9083969465648855
0915_1000_U9TEJGM,0.6463414634146342
0917_1030_539136F,0.6106870229007634
0917_1030_9M4VCHG,0.9689922480620154
0917_1030_U9TEJGM,0.7364341085271318
0920_1600_539136F,0.7421875
0920_1600_9M4VCHG,0.7734375
0920_1600_U9TEJGM,0.6178861788617886
0922_1000_539136F,0.8617886178861789
0922_1000_9M4VCHG,0.6589147286821705
0922_1000_U9TEJGM,0.7090909090909091
0923_1000_539136F,0.9541984732824428
0923_1000_9M4VCHG,0.8473282442748091
0923_1000_U9TEJGM,0.6171875
0923_1600_539136F,0.743801652892562
0923_1600_9M4VCHG,0.6538461538461539
0923_1600_U9TEJGM,0.625
0924_1000_539136F,0.703125
0924_1000_9M4VCHG,0.9692307692307692
0924_1000_U9TEJGM,0.825
0924_1600_539136F,0.8305084745762712
0924_1600_9M4VCHG,0.5
0924_1600_U9TEJGM,0.6585365853658537
0927_0930_539136F,0.7709923664122137
0927_0930_U9TEJGM,0.5555555555555556
0928_1600_539136F,0.33636363636363636
0928_1600_9M4VCHG,0.7008547008547008
0928_1600_U9TEJGM,0.8279569892473119
0930_1700_539136F,0.968421052631579
0930_1700_9M4VCHG,0.6607142857142857
0930_1700_U9TEJGM,0.6829268292682927
1005_1600_539136F,0.7603305785123967
1005_1600_9M4VCHG,0.8780487804878049
1005_1600_U9TEJGM,0.9215686274509803
