accuracy,f1_score
0.41025641025641024,0.3970386897216166
0.5581395348837209,0.47885470332386404
0.7105263157894737,0.7723796671165091
0.75,0.7261538461538461
0.813953488372093,0.749326805385557
0.3488372093023256,0.18043303929430635
0.4878048780487805,0.497523950571574
0.5476190476190477,0.5021882155174912
0.5238095238095238,0.5417366946778711
0.5813953488372093,0.5449016100178891
0.525,0.605072463768116
0.8809523809523809,0.8698010849909584
0.36585365853658536,0.31591463414634147
0.5238095238095238,0.5339143615005684
0.4772727272727273,0.3810371393656023
0.6818181818181818,0.5890151515151515
0.75,0.7328431372549019
0.9318181818181818,0.8989304812834225
0.6285714285714286,0.6395989974937344
0.5,0.3567708333333333
0.4418604651162791,0.346843853820598
0.3611111111111111,0.2711934156378601
0.6744186046511628,0.7409180726554188
0.38636363636363635,0.27349899675875905
1.0,1.0
0.5227272727272727,0.37449118046132973
0.7045454545454546,0.6575757575757576
0.5789473684210527,0.5610047846889953
0.5384615384615384,0.5557692307692308
0.4318181818181818,0.3770256628234419
0.5681818181818182,0.5670519956234241
0.725,0.6756410256410257
1.0,1.0
0.0,0.0
0.6829268292682927,0.5938494167550371
0.6666666666666666,0.6631446540880503
0.41379310344827586,0.28259041211101765
1.0,1.0
0.4523809523809524,0.2818110850897736
0.6590909090909091,0.5236612702366127
0.4146341463414634,0.38443670150987225
0.17391304347826086,0.1267080745341615
0.6818181818181818,0.6633906633906634
0.6976744186046512,0.5943443607380718
0.5853658536585366,0.6436282629805221
0.3157894736842105,0.25164473684210525
0.52,0.5994117647058824
0.6744186046511628,0.6079191366469068
0.9545454545454546,0.9323467230443974
0.5813953488372093,0.5618604651162791
0.3409090909090909,0.32892561983471075
0.68,0.6241269841269842
1.0,1.0
0.9069767441860465,0.9069767441860465
1.0,1.0
0.35714285714285715,0.30204081632653057
0.6666666666666666,0.6208333333333333
0.5476190476190477,0.4255479969765684
0.9318181818181818,0.8989304812834225
0.8461538461538461,0.8972527472527472
0.21951219512195122,0.26432489205274823
0.30952380952380953,0.18470857606584937
0.38461538461538464,0.3377926421404682
1.0,1.0
0.3333333333333333,0.18333333333333332
0.5681818181818182,0.41172595520421607
1.0,1.0
0.627906976744186,0.5630725863284003
0.6818181818181818,0.5528255528255529
0.6829268292682927,0.658174825307972
0.5,0.3928571428571429
0.95,0.95
0.7272727272727273,0.8038277511961721
0.34375,0.2813438438438438
1.0,1.0
0.9318181818181818,0.920855614973262
0.5952380952380952,0.6751954513148544
0.8205128205128205,0.7771584293323424
0.8863636363636364,0.8492865159531825
0.5952380952380952,0.4821669558511664
0.6136363636363636,0.4667093469910371
0.9534883720930233,0.9761904761904762
0.8095238095238095,0.7601029601029601
1.0,1.0
0.3488372093023256,0.20775193798449612
0.7837837837837838,0.6887796887796888
0.7045454545454546,0.6514182335077857
0.4375,0.38967611336032393
0.10810810810810811,0.10810810810810811
0.7948717948717948,0.7929208472686734
0.6666666666666666,0.7499999999999999
1.0,1.0
0.6486486486486487,0.6049778592151474
0.6585365853658537,0.6374296435272045
0.875,0.8166666666666667
0.9024390243902439,0.9255784865540964
0.875,0.9333333333333333
